"11865","1987","The Hidden","0001492+0636694+0160004+0270948+0347656+0642522+0100615+1444462+0147738+0134223+0564883+0611889+0005417+0525403+0719982+0204523+0165731+0718379+0755966+0505835+0215466+0295251+0509408+0924178+0932316+0316853+0672820+0250078+0396321+0677972+0034384+0449742+0604849+0924302+0945194+0924595+0797082+0569079+0247611+0925500+0371128+0865260+0635770+0732844+0135265+0318331+0026610+0114931+0546059+0679750+0001803+0725079+0807665+0394469+0172282+0191857+0112918+0224707+0803961+0114541+0921151+4345646+0319642+1456571+0790144+0001492+0636694+0160004+0270948+0347656+0642522+0100615+1444462+0147738+0134223+0564883+0611889+0005417+0525403+0719982+0204523+0165731+0718379+0755966+0505835+0215466+0295251+0509408+0924178+0932316+0316853+0672820+0250078+0396321+0677972+0034384+0449742+0604849+0924302+0945194+0924595+0797082+0569079+0247611+0925500+0371128+0865260+0635770+0732844+0135265+0318331+0026610+0114931+0546059+0679750+0001803+0725079+0807665+0394469+0172282+0191857+0112918+0224707+0803961+0114541+0921151+4345646+0319642+1456571+0790144","Action+Crime+Horror+Sci-Fi+Thriller"
"11866","1963","The Defilers/ Scum of the Earth!","NaN","NaN"
"11867","1994","Ed Sullivan: Rock 'n' Roll Forever","0838047+1135151+1274814+0126089+0001168+1275703+2711769+1493002+0522722+2135108+0621726+0680645+1335503+1213869+0839508+0838047+1135151+1274814+0126089+0001168+1275703+2711769+1493002+0522722+2135108+0621726+0680645+1335503+1213869+0839508","Music"
"11868","1998","Major League 3: Back to the Minors","0000836+0000929+0371660+0410905+0196762+0116717+0324658+0569337+0425543+0005235+0780957+0058175+0533380+0226451+0226452+0226450+0879902+0104594+0062402+0770225+1918708+0272459+0066377+0361381+0101391+0888391+0912154+0250732+0528404+0234914+0357242+0376897+0362185+0616780+0694822+0850365+0833926+0434201+0185585+0575850+0924290+0379757+0920200+0614270+0289323+0672508+0860049+0827575+0809806+0245671+0933308+0341278+0832598+0411412+1908660+0101228+1467014+0186120+1843648+1432851+2126296+1187261+1053544+1219496+1817648+0650884+2126251+2804580+3579535+4113112+0917314+0927427+0947037+0000836+0000929+0371660+0410905+0196762+0116717+0324658+0569337+0425543+0005235+0780957+0058175+0533380+0226451+0226452+0226450+0879902+0104594+0062402+0770225+1918708+0272459+0066377+0361381+0101391+0888391+0912154+0250732+0528404+0234914+0357242+0376897+0362185+0616780+0694822+0850365+0833926+0434201+0185585+0575850+0924290+0379757+0920200+0614270+0289323+0672508+0860049+0827575+0809806+0245671+0933308+0341278+0832598+0411412+1908660+0101228+1467014+0186120+1843648+1432851+2126296+1187261+1053544+1219496+1817648+0650884+2126251+2804580+3579535+4113112+0917314+0927427+0947037","Comedy+Sport"
"11869","2004","The Secret Lives of Adult Stars","0028587+0030214+0035718+0039231+0006562+0158544+0271185+0338749+0000440+0368786+0409875+0446483+0491813+0167348+0496928+1524001+0539909+0575054+1167085+0712354+0489457+0765862+0767263+1034425+0820501+1618016+0832045+0845794+0903369+0922301+0937724+0028587+0030214+0035718+0039231+0006562+0158544+0271185+0338749+0000440+0368786+0409875+0446483+0491813+0167348+0496928+1524001+0539909+0575054+1167085+0712354+0489457+0765862+0767263+1034425+0820501+1618016+0832045+0845794+0903369+0922301+0937724","Documentary"
"11870","2002","Big Pun: Still Not a Player","0700570+1683595+1500245+0001384+0196117+4021077+1099891+0621576+0706095+2326076+0753526+1516327+2329537+0944702+1782362+0700570+1683595+1500245+0001384+0196117+4021077+1099891+0621576+0706095+2326076+0753526+1516327+2329537+0944702+1782362","Documentary+Biography+Music"
"11871","2000","Lorna Doone","0278308+0062588+0178430+0318821+0790689+0283409+0891092+0504320+0686033+0159631+0185404+0917320+0296219+0129882+0791790+0130319+0419089+0817980+0912396+0170092+0167340+0457655+0564215+0668807+0175298+0702945+0868476+0655217+0376638+0011665+1204790+3395938+0694097+0737190+0278308+0062588+0178430+0318821+0790689+0283409+0891092+0504320+0686033+0159631+0185404+0917320+0296219+0129882+0791790+0130319+0419089+0817980+0912396+0170092+0167340+0457655+0564215+0668807+0175298+0702945+0868476+0655217+0376638+0011665+1204790+3395938+0694097+0737190","Drama+Romance"
"11872","1969","Dark Shadows: Vol. 14","NaN","NaN"
"11873","2002","Joe and Max","0001709+0731346+0745780+0001601+0933959+0919361+0324788+0866019+0774886+0172598+0957178+0437708+0387826+0570946+0446298+0789445+0039784+0787635+1903918+0123069+1013098+0295227+1914093+1031390+1163963+1285063+5901847+0581711+0692646+0773897+0909644+5901848+5901849+1029750+0914848+0774324+0667135+0257070+0144901+0352074+0225525+5622153+0081634+0873651+0456164+5339116+1362496+0101798+0725503+5901850+5901851+0926405+3984951+0990690+1031611+1060544+0001709+0731346+0745780+0001601+0933959+0919361+0324788+0866019+0774886+0172598+0957178+0437708+0387826+0570946+0446298+0789445+0039784+0787635+1903918+0123069+1013098+0295227+1914093+1031390+1163963+1285063+5901847+0581711+0692646+0773897+0909644+5901848+5901849+1029750+0914848+0774324+0667135+0257070+0144901+0352074+0225525+5622153+0081634+0873651+0456164+5339116+1362496+0101798+0725503+5901850+5901851+0926405+3984951+0990690+1031611+1060544","Biography+Drama+Sport+War"
"11874","2003","Twelfth Night","0835916+0533599+0268297+0515337+0001426+0907813+0000307+0001329+0809321+0001767+0827170+0593103+0348222+0001290+0072758+0191358+0355704+0121651+0835916+0533599+0268297+0515337+0001426+0907813+0000307+0001329+0809321+0001767+0827170+0593103+0348222+0001290+0072758+0191358+0355704+0121651","Comedy+Drama+Romance"
"11875","2000","Boiler Room","0000610+0004874+0000505+0441588+0004790+0726492+0005085+0629737+0756083+0779866+0000255+0340993+0950232+0363954+0916406+0280199+0593291+0899282+0009016+0566489+0752600+0609845+0009716+0880483+0539008+0900866+0757894+0804487+0314914+0753367+0425740+0727679+0685203+0696544+0540595+0948327+0916005+0755039+0382000+0069234+0784815+0042161+0503638+0666428+0565255+0226210+0876101+0215573+0266441+0029357+1727028+0095189+0096814+0275780+2942517+0004993+1246535+2478368+0821811+5003069+0885702+0000610+0004874+0000505+0441588+0004790+0726492+0005085+0629737+0756083+0779866+0000255+0340993+0950232+0363954+0916406+0280199+0593291+0899282+0009016+0566489+0752600+0609845+0009716+0880483+0539008+0900866+0757894+0804487+0314914+0753367+0425740+0727679+0685203+0696544+0540595+0948327+0916005+0755039+0382000+0069234+0784815+0042161+0503638+0666428+0565255+0226210+0876101+0215573+0266441+0029357+1727028+0095189+0096814+0275780+2942517+0004993+1246535+2478368+0821811+5003069+0885702","Crime+Drama+Thriller"
"11876","2004","Breakdance Step by Step","1953086+1953086","Documentary"
"11877","1982","The Beast Within","0001074+0000935+0166045+0330150+0035866+0595578+0428618+0709029+0426665+0811824+0039435+0852886+0390934+0397516+3985805+0583109+0001074+0000935+0166045+0330150+0035866+0595578+0428618+0709029+0426665+0811824+0039435+0852886+0390934+0397516+3985805+0583109","Horror"
"11878","2003","K Street: The Complete Series","2665168+5293057+2665168+5293057","Short+Comedy"
"11879","2000","Seth the Hard Way","0000987+0004365+0446485+0292631+0732717+0569970+0686861+0029409+0159448+0171938+0421191+0733678+0000929+0705590+0140849+0156306+0263107+0785341+0377920+0875187+0165910+0172646+0851916+0068270+0105011+0733714+0311141+0143591+0328871+0426022+0868015+0400669+0035675+0112923+0155895+0396473+0427988+0641114+4863253+0869863+0000987+0004365+0446485+0292631+0732717+0569970+0686861+0029409+0159448+0171938+0421191+0733678+0000929+0705590+0140849+0156306+0263107+0785341+0377920+0875187+0165910+0172646+0851916+0068270+0105011+0733714+0311141+0143591+0328871+0426022+0868015+0400669+0035675+0112923+0155895+0396473+0427988+0641114+4863253+0869863","Action+Thriller"
"11880","2000","Boys Don't Cry","0005476+0001721+0765597+0786639+0329773+0284315+0036261+0132808+0569847+0750735+0696041+0725935+0259029+0781133+0371479+0675178+0933768+6585958+0317048+0873098+0565824+0898047+0341835+0188687+0011002+1121815+0110688+0991591+6467757+0265481+0394834+0675076+1802868+2146766+0005476+0001721+0765597+0786639+0329773+0284315+0036261+0132808+0569847+0750735+0696041+0725935+0259029+0781133+0371479+0675178+0933768+6585958+0317048+0873098+0565824+0898047+0341835+0188687+0011002+1121815+0110688+0991591+6467757+0265481+0394834+0675076+1802868+2146766","Biography+Crime+Drama+Romance"
"11881","1993","For Love or Money","0000150+0000270+0001891+0875951+0000837+0594617+0106755+0001424+0429254+0109326+0000445+0088964+0277882+0610450+0346089+0353219+0478447+0491147+0593291+0598213+0714191+0063487+0727637+0192351+0568142+0398303+0687029+0042805+0780528+0513501+0238956+0486073+0525052+0134494+0847336+0469879+0603353+0670269+0779710+0956754+0148844+0107271+0241500+0795027+0642320+0302941+0709738+0024748+0253389+0018977+0181758+0212595+0047213+0063011+0200701+0436014+0454042+0484694+0549114+0549640+0829862+0908364+0005542+0136563+3173241+0207529+1508764+0565117+0852957+0000150+0000270+0001891+0875951+0000837+0594617+0106755+0001424+0429254+0109326+0000445+0088964+0277882+0610450+0346089+0353219+0478447+0491147+0593291+0598213+0714191+0063487+0727637+0192351+0568142+0398303+0687029+0042805+0780528+0513501+0238956+0486073+0525052+0134494+0847336+0469879+0603353+0670269+0779710+0956754+0148844+0107271+0241500+0795027+0642320+0302941+0709738+0024748+0253389+0018977+0181758+0212595+0047213+0063011+0200701+0436014+0454042+0484694+0549114+0549640+0829862+0908364+0005542+0136563+3173241+0207529+1508764+0565117+0852957","Comedy+Drama+Romance"
"11882","1954","Sabrina","0004997+0048169+0005352+0110803+0724921+0337965+0611898+0004941+0232975+0005441+0489476+0514179+0050584+0064433+0082450+0343444+0005415+0005030+0239768+0732436+0728936+0623604+1027286+0026119+0366270+0281153+0001841+0284496+0615172+1664160+0276262+0422710+0002099+0265668+0366265+0001174+0873998+0569711+0335275+0639403+0319304+0512015+0366092+0648294+0040591+0733926+0175239+1096478+0697650+0789478+0004997+0048169+0005352+0110803+0724921+0337965+0611898+0004941+0232975+0005441+0489476+0514179+0050584+0064433+0082450+0343444+0005415+0005030+0239768+0732436+0728936+0623604+1027286+0026119+0366270+0281153+0001841+0284496+0615172+1664160+0276262+0422710+0002099+0265668+0366265+0001174+0873998+0569711+0335275+0639403+0319304+0512015+0366092+0648294+0040591+0733926+0175239+1096478+0697650+0789478","Comedy+Family+Fantasy"
"11883","2005","Sesame Street: Elmo's World: Food, Water & Exercise!","0155693+0165159+0410347+0818973+0155693+0165159+0410347+0818973","NaN"
"11884","1972","Scooby-Doo Meets the Harlem Globetrotters","1474956+1474956","Comedy"
"11885","2000","Pet Shop Boys: Somewhere","0522904+0855057+1126721+0157469+0522904+0855057+1126721+0157469","Documentary+Music"
"11886","1986","Short Circuit","0000639+0000430+0001770+0671721+0047265+0573658+0087456+0570793+0304950+0763842+0917136+0850335+0493058+0806354+0788814+0469809+0817443+0361627+0471146+0400784+0808457+0860233+0834490+0714519+0572599+0381908+1415992+0000639+0000430+0001770+0671721+0047265+0573658+0087456+0570793+0304950+0763842+0917136+0850335+0493058+0806354+0788814+0469809+0817443+0361627+0471146+0400784+0808457+0860233+0834490+0714519+0572599+0381908+1415992","Comedy+Family+Sci-Fi"
"11887","1991","Operation Condor","0000329+0155546+0167938+0407453+0759757+0329145+0846497+0528203+0284782+0033740+0152984+0516310+0459527+0674804+0410841+0591764+0806988+0455040+3046960+0947523+0033977+4533002+0810746+0104790+0155179+0255148+0450640+0550301+0910705+0000329+0155546+0167938+0407453+0759757+0329145+0846497+0528203+0284782+0033740+0152984+0516310+0459527+0674804+0410841+0591764+0806988+0455040+3046960+0947523+0033977+4533002+0810746+0104790+0155179+0255148+0450640+0550301+0910705","Action+Adventure+Comedy+Crime+Thriller"
"11888","1993","In the Line of Fire","0000142+0000518+0000623+0001518+0170550+0000669+0001498+0930707+0192756+0400916+0476226+0405337+0068551+0774926+0727823+0712341+0784566+0004858+0885617+0193982+0522990+0508742+0116717+0128082+0001334+0870257+0161893+0534249+0676649+0452601+0669625+0403647+0573365+0762169+0539651+0771717+1414735+0133001+0164896+0079612+0389099+2631601+0422748+0185475+0958774+0225828+0588581+0430067+1383791+0018605+3086341+2781586+0144195+0337197+3422607+0479903+0706883+2092563+0808372+0921243+0000142+0000518+0000623+0001518+0170550+0000669+0001498+0930707+0192756+0400916+0476226+0405337+0068551+0774926+0727823+0712341+0784566+0004858+0885617+0193982+0522990+0508742+0116717+0128082+0001334+0870257+0161893+0534249+0676649+0452601+0669625+0403647+0573365+0762169+0539651+0771717+1414735+0133001+0164896+0079612+0389099+2631601+0422748+0185475+0958774+0225828+0588581+0430067+1383791+0018605+3086341+2781586+0144195+0337197+3422607+0479903+0706883+2092563+0808372+0921243","Action+Crime+Drama+Thriller"
"11889","1952","The Snows of Kilimanjaro","0000060+0001333+0001257+0460651+0001991+0857147+0635755+0822492+0197950+0351278+0020005+1567073+0027482+0046812+0060876+0096618+0108937+0116354+0116364+0116374+0136988+0141481+0151969+0153266+0172909+0204639+0204751+0216005+0221528+0230314+0241269+0241494+0256027+0273834+0276452+0293099+0307986+0334833+0491535+0495519+0502384+0517430+0551536+0622893+0700822+0719125+0729480+0747069+0808139+0823936+0860574+0881129+0887186+0922925+0940063+0000060+0001333+0001257+0460651+0001991+0857147+0635755+0822492+0197950+0351278+0020005+1567073+0027482+0046812+0060876+0096618+0108937+0116354+0116364+0116374+0136988+0141481+0151969+0153266+0172909+0204639+0204751+0216005+0221528+0230314+0241269+0241494+0256027+0273834+0276452+0293099+0307986+0334833+0491535+0495519+0502384+0517430+0551536+0622893+0700822+0719125+0729480+0747069+0808139+0823936+0860574+0881129+0887186+0922925+0940063","Adventure+Drama+Romance+War"
"11890","1977","Sinbad and the Eye of the Tiger","0915618+0694470+1338099+0005412+0873743+0160044+0768022+0858669+0055350+0443001+0170100+0827664+0562679+0915618+0694470+1338099+0005412+0873743+0160044+0768022+0858669+0055350+0443001+0170100+0827664+0562679","Action+Adventure+Family+Fantasy"
"11891","2003","Osama","1385208+1442217+6268308+1387181+1385355+1437233+6268310+6268309+1385208+1442217+6268308+1387181+1385355+1437233+6268310+6268309","Drama"
"11892","1967","Hour of the Gun","0001258+0001673+0752813+0758692+0014493+0407307+0865845+0934750+0152452+0309588+0769974+0281950+0842425+0932270+0548449+0119993+0578505+0176586+0000685+0680732+0030019+0339617+0392392+0674314+0750930+0791948+0001258+0001673+0752813+0758692+0014493+0407307+0865845+0934750+0152452+0309588+0769974+0281950+0842425+0932270+0548449+0119993+0578505+0176586+0000685+0680732+0030019+0339617+0392392+0674314+0750930+0791948","Western"
"11893","2002","The Tracker","0000185+0299289+3068922+0001197+2826970+0082653+1137730+4200119+0570167+0333533+9669220+5066268+8391669+9652287+2835639+5516116+9209586+9652280+9652288+0000185+0299289+3068922+0001197+2826970+0082653+1137730+4200119+0570167+0333533+9669220+5066268+8391669+9652287+2835639+5516116+9209586+9652280+9652288","Action+Thriller"
"11894","2002","Taking Sides","0000172+0001745+0001953+0591352+0876300+0845867+0957193+0737465+0000388+0957178+0924648+0857998+0193376+0353796+0719914+0374391+0856285+0581711+0774270+0495797+0100900+0004623+0230405+0787502+1060252+1060607+1060415+1060614+1060544+1059303+1057878+1059382+0552071+1059735+1060399+1059601+0299162+0324305+0385441+0386944+0843640+0000172+0001745+0001953+0591352+0876300+0845867+0957193+0737465+0000388+0957178+0924648+0857998+0193376+0353796+0719914+0374391+0856285+0581711+0774270+0495797+0100900+0004623+0230405+0787502+1060252+1060607+1060415+1060614+1060544+1059303+1057878+1059382+0552071+1059735+1060399+1059601+0299162+0324305+0385441+0386944+0843640","Drama+Music+War"
"11895","2003","Kiss: Symphony: Rock and Roll Over: Beethoven","NaN","NaN"
"11896","1983","The Shaolin Drunken Monk","0514904+0359154+1065585+0157304+1194107+7345654+1118438+1048199+1067551+3005280+1165784+0514904+0359154+1065585+0157304+1194107+7345654+1118438+1048199+1067551+3005280+1165784","Action"
"11897","2003","Silent Warnings","0000286+0118568+0000708+1248036+0640744+1218924+0230611+0648529+1303440+0000286+0118568+0000708+1248036+0640744+1218924+0230611+0648529+1303440","Horror+Sci-Fi+Thriller"
"11898","1965","Bunny Lake Is Missing","0000059+0528595+0001158+0402558+0557281+0720890+0192958+0543169+3000193+0002021+0180920+0420923+0492720+0577657+0627311+0371341+0263647+0668843+0548440+0484109+0032378+0915077+0654588+0534658+0378612+0256584+0789070+0292781+0593629+0413404+0109715+0561566+0944044+0430128+0285424+0034469+0040782+0089896+0344568+0924608+1527782+0695937+0001657+1080029+0000059+0528595+0001158+0402558+0557281+0720890+0192958+0543169+3000193+0002021+0180920+0420923+0492720+0577657+0627311+0371341+0263647+0668843+0548440+0484109+0032378+0915077+0654588+0534658+0378612+0256584+0789070+0292781+0593629+0413404+0109715+0561566+0944044+0430128+0285424+0034469+0040782+0089896+0344568+0924608+1527782+0695937+0001657+1080029","Mystery+Thriller"
"11899","1966","The Sword of Doom","0619938+0033171+0443232+0619824+0620092+0766225+0632757+0368049+0848993+0765825+0434595+0297869+0023862+1364048+0644579+1815795+0442730+0645160+0367925+1352164+1532025+0454081+3426884+1365016+0475236+0847647+0958828+1073880+0848991+3426954+1364624+3427187+1346787+3426525+1671859+0001536+0619938+0033171+0443232+0619824+0620092+0766225+0632757+0368049+0848993+0765825+0434595+0297869+0023862+1364048+0644579+1815795+0442730+0645160+0367925+1352164+1532025+0454081+3426884+1365016+0475236+0847647+0958828+1073880+0848991+3426954+1364624+3427187+1346787+3426525+1671859+0001536","Action+Drama"
"11900","2001","American Astronaut","0563826+0803157+0177056+0325390+0710447+0852672+0017651+0119144+0574513+0542590+0836973+0571375+0571101+1154281+3303271+0939568+1017844+2040552+2397863+1842874+0928608+0563826+0803157+0177056+0325390+0710447+0852672+0017651+0119144+0574513+0542590+0836973+0571375+0571101+1154281+3303271+0939568+1017844+2040552+2397863+1842874+0928608","Musical+Comedy+Sci-Fi"
"11901","1955","East of Eden: Special Edition","NaN","NaN"
"11902","2004","A Thief of Time","0001200+0063440+1466486+0836071+0869721+1467966+0723339+0335275+1463503+1466798+1054218+0001295+0855564+1468733+1450145+1022058+0001228+0927794+0001987+0750327+0006973+0403812+7187010+1439134+1451323+0836070+0858819+0001200+0063440+1466486+0836071+0869721+1467966+0723339+0335275+1463503+1466798+1054218+0001295+0855564+1468733+1450145+1022058+0001228+0927794+0001987+0750327+0006973+0403812+7187010+1439134+1451323+0836070+0858819","Mystery"
"11903","1950","Sunset Boulevard","0000034+0841797+0002233+0647970+0163939+0332221+0916131+0267916+0086627+0206742+0001124+0394407+0000036+0632160+0912478+0263143+0515254+0017674+0020665+0040090+0061640+0080930+0097647+0160701+0166681+0181215+0198535+0223014+0238759+0269671+0272360+0304683+0314510+0317064+0336724+0339255+0354878+0357764+0370322+0376921+0394399+0426250+0429361+0430863+0485233+0490951+0551348+0574990+0582211+0588443+0588629+0588795+0599892+0602100+0605895+0608729+0624384+0626453+0636834+0175410+0640495+0674741+0709940+0790568+0804623+0808139+0860667+0878613+0896035+0906382+0928295+0000034+0841797+0002233+0647970+0163939+0332221+0916131+0267916+0086627+0206742+0001124+0394407+0000036+0632160+0912478+0263143+0515254+0017674+0020665+0040090+0061640+0080930+0097647+0160701+0166681+0181215+0198535+0223014+0238759+0269671+0272360+0304683+0314510+0317064+0336724+0339255+0354878+0357764+0370322+0376921+0394399+0426250+0429361+0430863+0485233+0490951+0551348+0574990+0582211+0588443+0588629+0588795+0599892+0602100+0605895+0608729+0624384+0626453+0636834+0175410+0640495+0674741+0709940+0790568+0804623+0808139+0860667+0878613+0896035+0906382+0928295","Drama+Film-Noir"
"11904","1960","The Magnificent Seven","0000243+0695435+0000160+0000352+0496932+2636310+2936232+2247245+0765597+2093766+0093589+0430885+1544217+1556504+0039327+1551999+6021414+0692670+1011531+2385988+1752714+1694797+0599907+0108703+0005406+0436064+0975225+3240564+1546201+2513232+4986289+1456412+8337724+2899381+8337726+0709555+1157205+0919671+2667240+0544391+0961185+0927794+2464706+3969329+7633615+7536044+7706489+8337727+7252746+7405799+7257856+3290223+2002316+7797494+5090072+7847679+5330533+4578276+6115188+6915195+7398241+7508045+7545654+6140184+1096816+7401880+1040127+7431474+7346612+7562589+7440224+6301084+3788822+7866203+7245921+4512440+7362234+6848589+5456827+0005068+6591687+7152206+4526368+7459789+0498093+7718809+8159804+7144573+7251647+7077538+7771300+3642904+2880650+7634925+7274785+8229619+6931048+4096851+6679744+5535622+3181865+7221771+5341176+5102780+4230755+5041286+1413353+8229964+5236560+3756260+5273037+0853566+7513053+4206690+8642817+7239708+4710092+7377921+6855294+0000243+0695435+0000160+0000352+0496932+2636310+2936232+2247245+0765597+2093766+0093589+0430885+1544217+1556504+0039327+1551999+6021414+0692670+1011531+2385988+1752714+1694797+0599907+0108703+0005406+0436064+0975225+3240564+1546201+2513232+4986289+1456412+8337724+2899381+8337726+0709555+1157205+0919671+2667240+0544391+0961185+0927794+2464706+3969329+7633615+7536044+7706489+8337727+7252746+7405799+7257856+3290223+2002316+7797494+5090072+7847679+5330533+4578276+6115188+6915195+7398241+7508045+7545654+6140184+1096816+7401880+1040127+7431474+7346612+7562589+7440224+6301084+3788822+7866203+7245921+4512440+7362234+6848589+5456827+0005068+6591687+7152206+4526368+7459789+0498093+7718809+8159804+7144573+7251647+7077538+7771300+3642904+2880650+7634925+7274785+8229619+6931048+4096851+6679744+5535622+3181865+7221771+5341176+5102780+4230755+5041286+1413353+8229964+5236560+3756260+5273037+0853566+7513053+4206690+8642817+7239708+4710092+7377921+6855294","Action+Adventure+Western"
"11905","2002","Sam & Janet","0114619+1194488+0000997+1197600+1197559+1197104+1197295+1193631+1197859+1694318+1695865+1200672+1617834+1685146+1195418+1200659+1199075+1199295+1618010+1199100+1497527+1199595+1200786+1198645+1617764+1685006+1693332+1696558+1706681+1693230+1695756+1617579+1696491+1199074+1685023+1685079+1616660+1649389+1574186+1669232+1591580+0114619+1194488+0000997+1197600+1197559+1197104+1197295+1193631+1197859+1694318+1695865+1200672+1617834+1685146+1195418+1200659+1199075+1199295+1618010+1199100+1497527+1199595+1200786+1198645+1617764+1685006+1693332+1696558+1706681+1693230+1695756+1617579+1696491+1199074+1685023+1685079+1616660+1649389+1574186+1669232+1591580","Comedy+Drama+Romance"
"11906","1997","First Time Felon","0004898+0005148+0001797+0188025+0682399+0421087+0429723+0229200+0001235+0565632+0637441+0004869+0428607+0022885+0333592+0387548+0930637+0628897+0301368+0165559+0949742+0710340+0467921+0573364+0391218+0906858+0623598+0658208+0674101+0372318+0676691+0228856+0298508+0796296+0945891+0093394+0276359+0057490+0154636+0271759+0420175+0371289+0497832+0393527+0692135+0334004+0115938+0831371+0608861+0671543+0022602+0930263+0763975+0189007+0735479+0680953+0398052+0447957+0483333+0357025+5326479+0907738+0055178+0581262+1486299+1382564+0001165+0694066+2529627+0004898+0005148+0001797+0188025+0682399+0421087+0429723+0229200+0001235+0565632+0637441+0004869+0428607+0022885+0333592+0387548+0930637+0628897+0301368+0165559+0949742+0710340+0467921+0573364+0391218+0906858+0623598+0658208+0674101+0372318+0676691+0228856+0298508+0796296+0945891+0093394+0276359+0057490+0154636+0271759+0420175+0371289+0497832+0393527+0692135+0334004+0115938+0831371+0608861+0671543+0022602+0930263+0763975+0189007+0735479+0680953+0398052+0447957+0483333+0357025+5326479+0907738+0055178+0581262+1486299+1382564+0001165+0694066+2529627","Drama"
"11907","1972","Cabaret","0591485+0001868+0340926+0001297+0921202+0001943+0627147+0006742+0902868+0895278+0938754+0367067+0720007+0618658+0229951+0415362+0462252+0892577+0772950+0703456+0171991+0290470+0483251+0880890+0591485+0001868+0340926+0001297+0921202+0001943+0627147+0006742+0902868+0895278+0938754+0367067+0720007+0618658+0229951+0415362+0462252+0892577+0772950+0703456+0171991+0290470+0483251+0880890","Drama+Musical"
