"10258","2000","Die! Die! Die!","0001298+0049190+0263760+0747163+0398339+0384317+1145989+1147034+0354166+0073123+0507824+1145468+1162189+0030930+0049172+1696725+0001298+0049190+0263760+0747163+0398339+0384317+1145989+1147034+0354166+0073123+0507824+1145468+1162189+0030930+0049172+1696725","Thriller"
"10259","2002","Greg the Bunny","0506405+0001293+0348409+0798971+0005457+0557297+0586850+0615015+0947662+0453797+1628798+0933822+0871209+2190740+0009319+0186842+0426192+0506229+1556504+0018734+0353546+0000447+0567912+0000198+0005441+0005450+0000397+0000715+0462712+0734236+0932265+0140890+0741254+7878201+0137955+0168387+0050908+1401855+2580802+0605817+0724656+0948716+1441426+0625298+0743501+0854663+0288364+0865610+0636595+1595466+0506405+0001293+0348409+0798971+0005457+0557297+0586850+0615015+0947662+0453797+1628798+0933822+0871209+2190740+0009319+0186842+0426192+0506229+1556504+0018734+0353546+0000447+0567912+0000198+0005441+0005450+0000397+0000715+0462712+0734236+0932265+0140890+0741254+7878201+0137955+0168387+0050908+1401855+2580802+0605817+0724656+0948716+1441426+0625298+0743501+0854663+0288364+0865610+0636595+1595466","Comedy"
"10260","2001","Real Wheels: Truck Adventures","0229923+0597815+0229923+0597815","Action+Animation+Family"
"10261","1997","Trial & Error","0194900+1724323+2484764+3106253+0791868+0001475+1720134+0006970+0004284+0348409+0020405+0779514+0353546+2509831+0191672+0256528+1046763+0515225+0243806+0199823+3591025+2165039+0577329+0004958+0198408+1995781+0147738+2089320+0155693+0000510+2668086+0565611+3434168+2430511+0258371+0403099+3235380+0091775+0111179+3615258+1144349+0146181+0219938+3434688+0003493+2309288+1556232+0159273+1109559+4232164+0194900+1724323+2484764+3106253+0791868+0001475+1720134+0006970+0004284+0348409+0020405+0779514+0353546+2509831+0191672+0256528+1046763+0515225+0243806+0199823+3591025+2165039+0577329+0004958+0198408+1995781+0147738+2089320+0155693+0000510+2668086+0565611+3434168+2430511+0258371+0403099+3235380+0091775+0111179+3615258+1144349+0146181+0219938+3434688+0003493+2309288+1556232+0159273+1109559+4232164","Comedy+Mystery"
"10262","2002","The Adventures of Tom Thumb and Thumbelina","0001349+0000704+0001251+0101692+0004821+0293623+0347039+0341737+0425270+0005137+0005246+0001564+0759924+0829537+0891485+0925003+0507496+0546671+0589945+0666740+0668316+0395777+0427079+0437267+0476037+0001349+0000704+0001251+0101692+0004821+0293623+0347039+0341737+0425270+0005137+0005246+0001564+0759924+0829537+0891485+0925003+0507496+0546671+0589945+0666740+0668316+0395777+0427079+0437267+0476037","Animation+Family+Fantasy+Musical"
"10263","2004","Common Wealth","0560962+0031612+0039707+0094625+0273312+0299929+0299937+0333466+0349427+0544330+0701715+0672962+0854177+0898420+0013660+0054381+0082118+0142951+1014637+0209409+0253374+0300024+0351053+0407116+0409822+0432891+0482036+0524093+0563327+0755369+0761110+0848110+0869088+0895577+1015897+0080467+0560962+0031612+0039707+0094625+0273312+0299929+0299937+0333466+0349427+0544330+0701715+0672962+0854177+0898420+0013660+0054381+0082118+0142951+1014637+0209409+0253374+0300024+0351053+0407116+0409822+0432891+0482036+0524093+0563327+0755369+0761110+0848110+0869088+0895577+1015897+0080467","Comedy+Crime+Horror+Mystery+Thriller"
"10264","1921","The Saphead (Silent)","NaN","NaN"
"10265","2002","Sex Pistols: Never Mind the Bollocks","1794366+1824074+0126154+1795137+1797918+1798630+1794366+1824074+0126154+1795137+1797918+1798630","Short+Music"
"10266","2004","Collateral: Bonus Material","NaN","NaN"
"10267","1997","Goosebumps: Night of the Living Dummy III","0484132+1405242+0159789+0236439+0582671+0434944+0643449+0230064+0696015+0513468+0830419+0484132+1405242+0159789+0236439+0582671+0434944+0643449+0230064+0696015+0513468+0830419","Comedy+Family+Fantasy+Horror+Mystery+Thriller"
"10268","2004","Shaolin vs. Evil Dead","0514904+0266658+5334341+1218352+1975145+0514904+0266658+5334341+1218352+1975145","Action+Comedy+Horror"
"10269","1966","Dead Heat on a Merry-Go-Round","0000336+0817122+0712731+0915615+0916434+0547300+0035925+0564972+0835021+0201089+0922599+0683984+0779794+0039954+0820409+0542847+0734858+0620501+0574712+0322658+0059535+0083280+0130241+0269670+0273359+0000148+0317975+0384688+0390118+0391637+0501098+0518785+0577865+0681055+0051816+0770124+0808864+0851861+0857213+0887464+0908647+0949876+0000336+0817122+0712731+0915615+0916434+0547300+0035925+0564972+0835021+0201089+0922599+0683984+0779794+0039954+0820409+0542847+0734858+0620501+0574712+0322658+0059535+0083280+0130241+0269670+0273359+0000148+0317975+0384688+0390118+0391637+0501098+0518785+0577865+0681055+0051816+0770124+0808864+0851861+0857213+0887464+0908647+0949876","Crime+Comedy+Drama"
"10270","1993","Kung Fu Scholar","0156467+0477209+0159514+0628806+0415777+0514904+4986421+1507745+0155582+3522291+0003612+0351719+0387360+0481717+0497399+0504954+2397416+0402204+4355697+0657080+2552220+0939065+1798707+3071162+0939260+0398790+1883939+5991384+0939431+0665204+0950738+0155587+0156467+0477209+0159514+0628806+0415777+0514904+4986421+1507745+0155582+3522291+0003612+0351719+0387360+0481717+0497399+0504954+2397416+0402204+4355697+0657080+2552220+0939065+1798707+3071162+0939260+0398790+1883939+5991384+0939431+0665204+0950738+0155587","Action+Comedy"
"10271","1989","Chances Are","0001732+0000375+0641939+0000524+0001520+0813977+0341055+0287098+0711880+0486857+0213067+0233835+0236922+0724061+0861397+0070359+0573420+0369507+0828105+2346292+0541454+0777606+0390765+0717639+0752539+0633595+0566013+0448252+0293466+0665838+0307734+0751625+0153712+0146493+0236356+0711240+0777518+0001732+0000375+0641939+0000524+0001520+0813977+0341055+0287098+0711880+0486857+0213067+0233835+0236922+0724061+0861397+0070359+0573420+0369507+0828105+2346292+0541454+0777606+0390765+0717639+0752539+0633595+0566013+0448252+0293466+0665838+0307734+0751625+0153712+0146493+0236356+0711240+0777518","Comedy+Fantasy+Romance"
"10272","1995","Sliders: Seasons 1 and 2","NaN","NaN"
"10273","1954","Bad Day at Black Rock","0000075+0752813+0004282+0415591+0000974+0259152+0000308+0001511+0172660+0761340+0064780+0228695+0514635+0808871+0341351+0367543+0424625+0567756+0000075+0752813+0004282+0415591+0000974+0259152+0000308+0001511+0172660+0761340+0064780+0228695+0514635+0808871+0341351+0367543+0424625+0567756","Crime+Drama+Mystery+Thriller+Western"
"10274","1989","Road House","0000664+0001488+0000385+0001262+0853549+0584395+0922307+0662641+0372254+0001798+0230335+0001849+0571438+0382122+0825184+0399839+0298750+0725846+0949723+0209815+0881161+0864096+0127393+0428449+0189370+0202966+0214619+0734292+0826946+0488644+0551272+0704085+0737556+0646071+0687270+0502269+0848191+0279698+0421114+0161994+0747371+0634694+0490383+0048326+0936383+0369998+0278223+0026521+0043491+0153742+0922849+0380641+0539639+0656838+0658273+0727428+0857217+0004669+0820837+0419143+0121222+0413908+0550530+0440950+0242808+0625892+0048954+0653023+0176896+0930254+2103383+1926261+0074113+1188084+0234426+0455437+0455637+8248081+0479903+0570613+4371351+0522505+1190632+6842061+0882054+8136666+0000664+0001488+0000385+0001262+0853549+0584395+0922307+0662641+0372254+0001798+0230335+0001849+0571438+0382122+0825184+0399839+0298750+0725846+0949723+0209815+0881161+0864096+0127393+0428449+0189370+0202966+0214619+0734292+0826946+0488644+0551272+0704085+0737556+0646071+0687270+0502269+0848191+0279698+0421114+0161994+0747371+0634694+0490383+0048326+0936383+0369998+0278223+0026521+0043491+0153742+0922849+0380641+0539639+0656838+0658273+0727428+0857217+0004669+0820837+0419143+0121222+0413908+0550530+0440950+0242808+0625892+0048954+0653023+0176896+0930254+2103383+1926261+0074113+1188084+0234426+0455437+0455637+8248081+0479903+0570613+4371351+0522505+1190632+6842061+0882054+8136666","Action+Thriller"
"10275","2004","The Girl Next Door","0386472+0193846+0648249+0001664+0549815+0200452+0000961+0120141+0949646+1394074+1792434+1343600+0498308+1217057+0489605+0651783+0006422+1342407+0266697+0569510+1259068+1242846+0779372+1537888+0033903+0090785+0930533+1537909+0897873+0458317+0820501+0380526+0087373+1234674+1537943+0236202+1187068+0835759+1312575+1032208+0066263+0582643+1306941+1371727+1537876+1537853+1537784+0305234+0042042+1537893+1673506+1591481+0089742+1454289+1330354+1131626+0330077+0485344+0485418+0568210+1459958+0754650+1376490+0827913+1312245+0386472+0193846+0648249+0001664+0549815+0200452+0000961+0120141+0949646+1394074+1792434+1343600+0498308+1217057+0489605+0651783+0006422+1342407+0266697+0569510+1259068+1242846+0779372+1537888+0033903+0090785+0930533+1537909+0897873+0458317+0820501+0380526+0087373+1234674+1537943+0236202+1187068+0835759+1312575+1032208+0066263+0582643+1306941+1371727+1537876+1537853+1537784+0305234+0042042+1537893+1673506+1591481+0089742+1454289+1330354+1131626+0330077+0485344+0485418+0568210+1459958+0754650+1376490+0827913+1312245","Comedy+Drama+Romance"
"10276","1950","Rashomon","0001536+0477553+0605270+0793766+0156928+0879918+0393352+0441961+0200012+0001536+0477553+0605270+0793766+0156928+0879918+0393352+0441961+0200012","Crime+Drama+Mystery"
"10277","1948","The Bicycle Thief","0536009+0821543+0136794+0022821+0759031+0157058+0031509+0757129+0346358+0238494+0413063+0061402+1855777+0116515+0135679+0139214+1188980+0264762+0001466+0579634+0709803+0728402+0814773+0816528+0816530+0536009+0821543+0136794+0022821+0759031+0157058+0031509+0757129+0346358+0238494+0413063+0061402+1855777+0116515+0135679+0139214+1188980+0264762+0001466+0579634+0709803+0728402+0814773+0816528+0816530","Drama"
"10278","2000","Highlander 4: Endgame","0001600+0000483+0668271+0053887+0947447+0126325+0935057+0201965+0249622+0321096+0258938+0144195+0178581+0874399+0914741+0235028+0863823+0503427+0726388+0575820+0007439+0517021+0561890+0081901+0662173+0542812+0381986+4994132+0629466+4994261+0356635+0664069+0016841+1677390+0564146+2083139+0001600+0000483+0668271+0053887+0947447+0126325+0935057+0201965+0249622+0321096+0258938+0144195+0178581+0874399+0914741+0235028+0863823+0503427+0726388+0575820+0007439+0517021+0561890+0081901+0662173+0542812+0381986+4994132+0629466+4994261+0356635+0664069+0016841+1677390+0564146+2083139","Action+Adventure+Fantasy+Sci-Fi"
"10279","2004","Tom and Jerry: Blast Off to Mars","0071818+0123553+0278470+0004951+0363641+0444786+0465827+0667326+0919798+0921942+0071818+0123553+0278470+0004951+0363641+0444786+0465827+0667326+0919798+0921942","Animation+Action+Adventure+Comedy+Family+Sci-Fi"
"10280","1993","Frasier: Season 1","NaN","NaN"
"10281","1999","Songcatcher","0005216+8293427+0329517+0177056+0011038+0449684+0002536+0140946+0745029+0001644+0360593+0163399+0446314+1003009+0362268+0536737+0002901+0218304+0341421+0092906+0967504+1000938+1001642+2455826+1001430+0225326+0004632+0625280+0239766+0840174+0512310+0005216+8293427+0329517+0177056+0011038+0449684+0002536+0140946+0745029+0001644+0360593+0163399+0446314+1003009+0362268+0536737+0002901+0218304+0341421+0092906+0967504+1000938+1001642+2455826+1001430+0225326+0004632+0625280+0239766+0840174+0512310","Drama+Music"
"10282","1998","Godzilla","1093951+2640264+0913822+0186505+0647634+3395766+1020089+0000300+0000657+0429114+0711559+1150775+1742119+3526638+2101229+0521723+0444776+3141458+6484079+4576636+0149942+0437032+0645187+3973889+0155389+6484080+0222334+0847361+6484118+3767428+6484119+0299182+0548498+0648153+0002326+0587667+0750343+0793946+1042930+0856351+6484120+1081578+5971935+6484128+0793349+0853805+1484233+0629737+3424969+2345856+5799117+2984659+0847619+2071663+0086524+3671560+1366290+6484171+6484172+6484173+3912910+6151365+0941201+4878457+6484174+6352986+1573094+0107023+1851574+0669041+5847749+2550918+0413402+0726173+2811818+3569542+3462454+5282786+6402294+3487340+6484180+0396685+1528483+3405664+3125251+0425927+0369720+3245254+2026124+5473250+0007321+6187141+5761461+6693664+9009042+5705297+6355186+2909963+2046138+4353763+7572327+1563252+6442349+6955737+5563542+6120869+4580436+4331461+2964992+7550516+6266913+4803968+2481281+5166743+6027875+5524962+4157527+6153645+6076580+8670813+4677423+5545623+4916175+3806374+6633833+2096658+1346532+5979166+5616872+3052296+6131832+7062640+6191604+6602779+7253023+6735205+6102951+2387418+4874091+0639625+7063344+6355188+1272693+3262299+6603761+0665485+0672575+4473303+4516095+7223720+7023434+4641340+5663263+4771602+5663576+0822812+6950106+0832622+7591800+7426263+4190200+4159426+3772447+6152649+6617494+5844375+0917492+1679478+8169185+1945120+6423202+2004204+1093951+2640264+0913822+0186505+0647634+3395766+1020089+0000300+0000657+0429114+0711559+1150775+1742119+3526638+2101229+0521723+0444776+3141458+6484079+4576636+0149942+0437032+0645187+3973889+0155389+6484080+0222334+0847361+6484118+3767428+6484119+0299182+0548498+0648153+0002326+0587667+0750343+0793946+1042930+0856351+6484120+1081578+5971935+6484128+0793349+0853805+1484233+0629737+3424969+2345856+5799117+2984659+0847619+2071663+0086524+3671560+1366290+6484171+6484172+6484173+3912910+6151365+0941201+4878457+6484174+6352986+1573094+0107023+1851574+0669041+5847749+2550918+0413402+0726173+2811818+3569542+3462454+5282786+6402294+3487340+6484180+0396685+1528483+3405664+3125251+0425927+0369720+3245254+2026124+5473250+0007321+6187141+5761461+6693664+9009042+5705297+6355186+2909963+2046138+4353763+7572327+1563252+6442349+6955737+5563542+6120869+4580436+4331461+2964992+7550516+6266913+4803968+2481281+5166743+6027875+5524962+4157527+6153645+6076580+8670813+4677423+5545623+4916175+3806374+6633833+2096658+1346532+5979166+5616872+3052296+6131832+7062640+6191604+6602779+7253023+6735205+6102951+2387418+4874091+0639625+7063344+6355188+1272693+3262299+6603761+0665485+0672575+4473303+4516095+7223720+7023434+4641340+5663263+4771602+5663576+0822812+6950106+0832622+7591800+7426263+4190200+4159426+3772447+6152649+6617494+5844375+0917492+1679478+8169185+1945120+6423202+2004204","Action+Adventure+Sci-Fi+Thriller"
"10283","2000","VeggieTales: King George and the Ducky","1007740+1008415+1009595+1586848+7610549+1007740+1008415+1009595+1586848+7610549","Animation+Short+Comedy+Family"
"10284","1978","Doctor Who: The Power of Kroll","0048982+0848693+0565272+0008757+0535053+0726621+0419052+0498770+0654148+0048982+0848693+0565272+0008757+0535053+0726621+0419052+0498770+0654148","Adventure+Drama+Family+Sci-Fi"
"10285","2000","Ali Zaoua: Prince of the Streets","0443744+0360588+0610109+0955551+0846548+0043952+0538051+0406573+0653564+0517442+0261319+0869603+1019831+0581718+0296123+1052514+1053869+1052451+1052422+1052197+1053232+1053962+1052681+1052051+1052082+1054079+1052421+1052420+1054036+1053093+1052194+1053870+1052140+1052844+1053986+1052196+1052076+1054037+1053426+0443744+0360588+0610109+0955551+0846548+0043952+0538051+0406573+0653564+0517442+0261319+0869603+1019831+0581718+0296123+1052514+1053869+1052451+1052422+1052197+1053232+1053962+1052681+1052051+1052082+1054079+1052421+1052420+1054036+1053093+1052194+1053870+1052140+1052844+1053986+1052196+1052076+1054037+1053426","Drama+Crime"
"10286","1989","Shag: The Movie","0000121+0168892+0000403+0001272+0360305+0750852+0694361+0944891+0509349+0185838+0276043+0765048+0357774+0048554+0781618+0429003+0176922+0168244+0858098+0654480+0731683+0840306+0680386+0570062+0920061+0485833+0014573+0414604+3413322+0453244+0324791+0506877+0808020+0924285+1706790+2243354+0000121+0168892+0000403+0001272+0360305+0750852+0694361+0944891+0509349+0185838+0276043+0765048+0357774+0048554+0781618+0429003+0176922+0168244+0858098+0654480+0731683+0840306+0680386+0570062+0920061+0485833+0014573+0414604+3413322+0453244+0324791+0506877+0808020+0924285+1706790+2243354","Comedy+Drama+Romance"
"10287","2001","Midsomer Murders: Garden of Death","0626719+0143401+0943857+0018729+0060733+0060766+2405844+0129492+0149435+0151463+0232707+0239870+0240072+0358200+0413289+0455273+0485689+0591366+0680670+0743335+0823215+0872370+0875719+0879239+1661526+0626719+0143401+0943857+0018729+0060733+0060766+2405844+0129492+0149435+0151463+0232707+0239870+0240072+0358200+0413289+0455273+0485689+0591366+0680670+0743335+0823215+0872370+0875719+0879239+1661526","Crime+Drama+Mystery"
"10288","2003","Redneck Comedy Roundup","0163703+0257821+2760202+0289344+1620958+1247387+0163703+0257821+2760202+0289344+1620958+1247387","Comedy"
"10289","1993","Sherlock Holmes: The Last Vampyre","0107950+0362570+0550462+0057685+0891483+0219062+0218759+0041411+0381735+0819655+0311474+0487058+0715074+0428086+0556739+0866816+0639533+0008992+0544903+0663507+0696792+6701163+0107950+0362570+0550462+0057685+0891483+0219062+0218759+0041411+0381735+0819655+0311474+0487058+0715074+0428086+0556739+0866816+0639533+0008992+0544903+0663507+0696792+6701163","Crime+Drama+Mystery+Thriller"
"10290","2002","Andy Warhol: The Complete Picture","0812455+2629374+1051204+1050718+3207179+1772006+1774508+0320442+3206053+1772308+1776333+1776334+1838931+2771011+1958970+0000454+0000417+0620637+0538922+0773603+0724630+0607407+0129816+0001323+0001424+0940341+0899216+0400608+0770118+3255840+0294030+3280782+0170131+2603620+1832802+0020767+1385823+3305466+3306941+3307046+0198072+0198557+0352493+0001396+0715563+1015809+0912238+0001862+0812455+2629374+1051204+1050718+3207179+1772006+1774508+0320442+3206053+1772308+1776333+1776334+1838931+2771011+1958970+0000454+0000417+0620637+0538922+0773603+0724630+0607407+0129816+0001323+0001424+0940341+0899216+0400608+0770118+3255840+0294030+3280782+0170131+2603620+1832802+0020767+1385823+3305466+3306941+3307046+0198072+0198557+0352493+0001396+0715563+1015809+0912238+0001862","Documentary"
"10291","1989","Sleepaway Camp III: Teenage Wasteland","0819805+0341615+0689488+0646936+0111701+0234183+0928141+0908446+0391627+0104450+0450376+0493572+0874769+0063617+0534730+0855432+0483307+0442107+0341229+2107934+3895651+0819805+0341615+0689488+0646936+0111701+0234183+0928141+0908446+0391627+0104450+0450376+0493572+0874769+0063617+0534730+0855432+0483307+0442107+0341229+2107934+3895651","Comedy+Horror"
"10292","2002","Noam Chomsky: Distorted Morality: America's War on Terror?","0159008+0159008","Documentary"
"10293","1958","House on Haunted Hill","0001691+0000463+0004875+0001251+0441592+0005123+0933098+0001611+0001062+0066243+0431226+0005160+0551346+0507326+0445044+0336335+4585426+4053664+0527267+0613864+0630524+0001691+0000463+0004875+0001251+0441592+0005123+0933098+0001611+0001062+0066243+0431226+0005160+0551346+0507326+0445044+0336335+4585426+4053664+0527267+0613864+0630524","Horror+Mystery+Thriller"
"10294","1974","The Towering Inferno","0000537+0000056+0000034+0001159+0000001+0086806+0000328+0428354+0001740+0001816+0001822+0281224+0021052+0123680+0172355+0330150+0675066+0797268+0650683+0001056+0736861+0500061+0333288+0254616+0815825+0332971+0519654+0568561+0628263+0173815+0908647+0191611+0060248+0186833+0625358+0050255+0382928+0439786+0035675+0041021+0118504+0238894+3456395+0418174+0424850+0424965+6176789+0493058+0569581+0572049+0572786+0596156+0722451+0724211+0732667+0835046+0871501+0895975+0000537+0000056+0000034+0001159+0000001+0086806+0000328+0428354+0001740+0001816+0001822+0281224+0021052+0123680+0172355+0330150+0675066+0797268+0650683+0001056+0736861+0500061+0333288+0254616+0815825+0332971+0519654+0568561+0628263+0173815+0908647+0191611+0060248+0186833+0625358+0050255+0382928+0439786+0035675+0041021+0118504+0238894+3456395+0418174+0424850+0424965+6176789+0493058+0569581+0572049+0572786+0596156+0722451+0724211+0732667+0835046+0871501+0895975","Action+Drama+Thriller"
"10295","1975","Shivers","0359035+0798718+0523344+0464255+0677979+0824489+0594865+0049661+0239791+0692703+0553189+0903985+0213474+1034193+0734109+0928710+0343557+0425021+0204511+0169064+0085751+0084113+0230348+0285405+0425907+0334161+0107446+0776079+0936921+0668302+0271865+0000343+0359035+0798718+0523344+0464255+0677979+0824489+0594865+0049661+0239791+0692703+0553189+0903985+0213474+1034193+0734109+0928710+0343557+0425021+0204511+0169064+0085751+0084113+0230348+0285405+0425907+0334161+0107446+0776079+0936921+0668302+0271865+0000343","Horror+Sci-Fi"
"10296","1964","The Carpetbaggers","0000577+0000042+0004647+0191950+0405054+0039051+0000817+0000842+0846356+0600911+0002063+0291821+0876451+0869429+0911955+0485272+0523121+0176235+0853299+0069037+0780465+0419885+0045839+0057983+0087536+0078834+0096143+0112201+0130511+0143547+0160081+1712455+0200881+0201660+0224614+0233352+0244454+0283170+0285660+0293659+2081804+2105869+0334344+0376921+0387452+0390696+0427731+0447320+0492830+0518697+0528279+0556543+0566962+0571173+0574990+0694430+0410579+0712733+0715748+0716488+0797725+0835046+0877185+0935483+0954824+0000577+0000042+0004647+0191950+0405054+0039051+0000817+0000842+0846356+0600911+0002063+0291821+0876451+0869429+0911955+0485272+0523121+0176235+0853299+0069037+0780465+0419885+0045839+0057983+0087536+0078834+0096143+0112201+0130511+0143547+0160081+1712455+0200881+0201660+0224614+0233352+0244454+0283170+0285660+0293659+2081804+2105869+0334344+0376921+0387452+0390696+0427731+0447320+0492830+0518697+0528279+0556543+0566962+0571173+0574990+0694430+0410579+0712733+0715748+0716488+0797725+0835046+0877185+0935483+0954824","Drama+Romance"
"10297","1998","Fifteen & Pregnant","0653802+0000379+0028625+0218389+0874309+0924043+0792610+0468014+0556848+0755267+0304492+0493328+0412482+0618672+0106875+0880152+0062769+1142873+1142872+0121597+0565752+0262949+0448633+0593722+0606991+0281762+0524694+0426466+0571130+2956869+2907115+0653802+0000379+0028625+0218389+0874309+0924043+0792610+0468014+0556848+0755267+0304492+0493328+0412482+0618672+0106875+0880152+0062769+1142873+1142872+0121597+0565752+0262949+0448633+0593722+0606991+0281762+0524694+0426466+0571130+2956869+2907115","Drama"
